"Страна";"Дата";"Заражений";"Выздоровлений";"Смертей";"Заражений за день";"Выздоровлений за день";"Смертей за день"
Австралия;10.08.2020;21713;12144;331;316;268;18
Австралия;11.08.2020;22127;12395;352;414;251;21
Австралия;12.08.2020;22358;12779;361;231;384;9
Австралия;13.08.2020;22742;13001;375;384;222;14
Австралия;14.08.2020;23035;13632;379;293;631;4
Австралия;15.08.2020;23287;13635;396;252;3;17
Австралия;16.08.2020;23558;14085;421;271;450;25
Австралия;17.08.2020;23773;14538;438;215;453;17
Австралия;18.08.2020;23989;14929;450;216;391;12
Австралия;19.08.2020;24236;15249;463;247;320;13
Австралия;20.08.2020;24407;17854;472;171;2605;9
Австралия;21.08.2020;24602;18460;485;195;606;13
Австралия;22.08.2020;24811;18760;502;209;300;17
Австралия;23.08.2020;24915;19233;517;104;473;15
Австралия;24.08.2020;25053;19603;525;138;370;8
Австралия;25.08.2020;25204;20100;549;151;497;24
Австралия;26.08.2020;25322;20101;572;118;1;23
Австралия;27.08.2020;25448;20367;583;126;266;11
Австралия;28.08.2020;25547;20633;600;99;266;17
Австралия;29.08.2020;25670;20860;611;123;227;11
Австралия;30.08.2020;25746;21116;652;76;256;41
Австралия;31.08.2020;25819;21350;657;73;234;5
Австралия;01.09.2020;25923;21689;663;104;339;6
Австралия;02.09.2020;26049;21692;678;126;3;15
Австралия;03.09.2020;26136;21914;737;87;222;59
Австралия;04.09.2020;26207;22172;748;71;258;11
Австралия;05.09.2020;26278;22330;753;71;158;5
Австралия;06.09.2020;26321;22467;762;43;137;9
Австралия;07.09.2020;26373;22604;770;52;137;8
Австралия;08.09.2020;26465;22725;781;92;121;11
Австралия;09.09.2020;26524;22863;788;59;138;7
Австралия;10.09.2020;26564;23039;797;40;176;9
Австралия;11.09.2020;26607;23329;803;43;290;6
Австралия;12.09.2020;26651;23340;810;44;11;7
Австралия;13.09.2020;26692;23465;816;41;125;6
Австралия;14.09.2020;26739;23579;816;47;114;0
Австралия;15.09.2020;26778;23652;824;39;73;8
Австралия;16.09.2020;26813;23792;832;35;140;8
Австралия;17.09.2020;26861;23854;837;48;62;5
Австралия;18.09.2020;26885;23861;844;24;7;7
Австралия;19.09.2020;26898;23968;849;13;107;5
Австралия;20.09.2020;26912;24063;851;14;95;2
Австралия;21.09.2020;26942;24157;854;30;94;3
Австралия;22.09.2020;26972;24331;859;30;174;5
Австралия;23.09.2020;26980;24448;861;8;117;2
Австралия;24.09.2020;27000;24523;869;20;75;8
Австралия;25.09.2020;27016;24523;870;16;0;1
Австралия;26.09.2020;27040;24573;872;24;50;2
Австралия;27.09.2020;27044;24633;875;4;60;3
Австралия;28.09.2020;27055;24681;882;11;48;7
Австралия;29.09.2020;27078;24752;886;23;71;4
Австралия;30.09.2020;27096;24784;888;18;32;2
Австралия;01.10.2020;27109;24788;890;13;4;2
Австралия;02.10.2020;27121;24850;893;12;62;3
Австралия;03.10.2020;27135;24866;894;14;16;1
Австралия;04.10.2020;27148;24890;894;13;24;0
Австралия;05.10.2020;27173;24892;895;25;2;1
Австралия;06.10.2020;27181;24917;897;8;25;2
Австралия;07.10.2020;27206;24939;897;25;22;0
Австралия;08.10.2020;27226;24971;897;20;32;0
Австралия;09.10.2020;27244;24987;897;18;16;0
Австралия;10.10.2020;27263;24987;898;19;0;1
Австралия;11.10.2020;27285;25000;898;22;13;0
Австралия;12.10.2020;27310;25029;899;25;29;1
Австралия;13.10.2020;27337;25046;904;27;17;5
Австралия;14.10.2020;27357;25047;904;20;1;0
Австралия;15.10.2020;27371;25062;904;14;15;0
Австралия;16.10.2020;27378;25097;904;7;35;0
Австралия;17.10.2020;27390;25098;904;12;1;0
Австралия;18.10.2020;27399;25108;905;9;10;1
Австралия;19.10.2020;27405;25112;905;6;4;0
Австралия;20.10.2020;27443;25125;905;38;13;0
Австралия;21.10.2020;27458;25148;905;15;23;0
Австралия;22.10.2020;27476;25161;905;18;13;0
Австралия;23.10.2020;27495;25173;905;19;12;0
Австралия;24.10.2020;27513;25179;905;18;6;0
Австралия;25.10.2020;27525;25196;905;12;17;0
Австралия;26.10.2020;27539;25212;905;14;16;0
Австралия;27.10.2020;27553;25219;907;14;7;2
Австралия;28.10.2020;27565;25231;907;12;12;0
Австралия;29.10.2020;27579;25239;907;14;8;0
Австралия;30.10.2020;27585;25321;907;6;82;0
Австралия;31.10.2020;27595;25336;907;10;15;0
Австралия;01.11.2020;27601;25352;907;6;16;0
Австралия;02.11.2020;27610;25384;907;9;32;0
Австралия;03.11.2020;27622;25407;907;12;23;0
Австралия;04.11.2020;27630;25418;907;8;11;0
Австралия;05.11.2020;27644;25427;907;14;9;0
Австралия;06.11.2020;27652;25440;907;8;13;0
Австралия;07.11.2020;27658;25451;907;6;11;0
Австралия;08.11.2020;27665;25451;907;7;0;0
Австралия;09.11.2020;27669;25454;907;4;3;0
Австралия;10.11.2020;27671;25454;907;2;0;0
Австралия;11.11.2020;27675;25455;907;4;1;0
Австралия;12.11.2020;27676;25459;907;1;4;0
Австралия;13.11.2020;27682;25463;907;6;4;0
Австралия;14.11.2020;27711;25467;907;29;4;0
Австралия;15.11.2020;27749;25468;907;38;1;0
Австралия;16.11.2020;27758;25499;907;9;31;0
Австралия;17.11.2020;27777;25505;907;19;6;0
Австралия;18.11.2020;27785;25507;907;8;2;0
Австралия;19.11.2020;27792;25511;907;7;4;0
Австралия;20.11.2020;27806;25521;907;14;10;0
Австралия;21.11.2020;27821;25522;907;15;1;0
Австралия;22.11.2020;27834;25527;907;13;5;0
Австралия;23.11.2020;27843;25533;907;9;6;0
Австралия;24.11.2020;27853;25539;907;10;6;0
Австралия;25.11.2020;27865;25547;907;12;8;0
Австралия;26.11.2020;27873;25570;907;8;23;0
Австралия;27.11.2020;27886;25585;907;13;15;0
Австралия;28.11.2020;27892;25588;907;6;3;0
Австралия;29.11.2020;27902;25592;908;10;4;1
Австралия;30.11.2020;27912;25602;908;10;10;0
Австралия;01.12.2020;27923;25606;908;11;4;0
Австралия;02.12.2020;27939;25614;908;16;8;0
Австралия;03.12.2020;27949;25629;908;10;15;0
Австралия;04.12.2020;27956;25634;908;7;5;0
Австралия;05.12.2020;27965;25639;908;9;5;0
Австралия;06.12.2020;27972;25642;908;7;3;0
Австралия;07.12.2020;27987;25646;908;15;4;0
Австралия;08.12.2020;27993;25651;908;6;5;0
Австралия;09.12.2020;28000;25664;908;7;13;0
Австралия;10.12.2020;28011;25665;908;11;1;0
Австралия;11.12.2020;28025;25671;908;14;6;0
Австралия;12.12.2020;28030;25675;908;5;4;0
Австралия;13.12.2020;28037;25676;908;7;1;0
Австрия;22.01.2020;0;0;0;0;0;0
Австрия;23.01.2020;0;0;0;0;0;0
Австрия;24.01.2020;0;0;0;0;0;0
Австрия;25.01.2020;0;0;0;0;0;0
Австрия;26.01.2020;0;0;0;0;0;0
Австрия;27.01.2020;0;0;0;0;0;0
Австрия;28.01.2020;0;0;0;0;0;0
Австрия;29.01.2020;0;0;0;0;0;0
Австрия;30.01.2020;0;0;0;0;0;0
Австрия;31.01.2020;0;0;0;0;0;0
Австрия;01.02.2020;0;0;0;0;0;0
Австрия;02.02.2020;0;0;0;0;0;0
Австрия;03.02.2020;0;0;0;0;0;0
Австрия;04.02.2020;0;0;0;0;0;0
Австрия;05.02.2020;0;0;0;0;0;0
Австрия;06.02.2020;0;0;0;0;0;0
Австрия;07.02.2020;0;0;0;0;0;0
Австрия;08.02.2020;0;0;0;0;0;0
Австрия;09.02.2020;0;0;0;0;0;0
Австрия;10.02.2020;0;0;0;0;0;0
Австрия;11.02.2020;0;0;0;0;0;0
Австрия;12.02.2020;0;0;0;0;0;0
Австрия;13.02.2020;0;0;0;0;0;0
Австрия;14.02.2020;0;0;0;0;0;0
Австрия;15.02.2020;0;0;0;0;0;0
Австрия;16.02.2020;0;0;0;0;0;0
Австрия;17.02.2020;0;0;0;0;0;0
Австрия;18.02.2020;0;0;0;0;0;0
Австрия;19.02.2020;0;0;0;0;0;0
Австрия;20.02.2020;0;0;0;0;0;0
Австрия;21.02.2020;0;0;0;0;0;0
Австрия;22.02.2020;0;0;0;0;0;0
Австрия;23.02.2020;0;0;0;0;0;0
Австрия;24.02.2020;0;0;0;0;0;0
Австрия;25.02.2020;2;0;0;2;0;0
Австрия;26.02.2020;2;0;0;0;0;0
Австрия;27.02.2020;3;0;0;1;0;0
Австрия;28.02.2020;3;0;0;0;0;0
Австрия;29.02.2020;9;0;0;6;0;0
Австрия;01.03.2020;14;0;0;5;0;0
Австрия;02.03.2020;18;0;0;4;0;0
Австрия;03.03.2020;21;0;0;3;0;0
Австрия;04.03.2020;29;0;0;8;0;0
Австрия;05.03.2020;41;0;0;12;0;0
Австрия;06.03.2020;55;0;0;14;0;0
Австрия;07.03.2020;79;0;0;24;0;0
Австрия;08.03.2020;104;0;0;25;0;0
Австрия;09.03.2020;131;2;0;27;2;0
Австрия;10.03.2020;182;4;0;51;2;0
Австрия;11.03.2020;246;4;0;64;0;0
Австрия;12.03.2020;302;4;1;56;0;1
Австрия;13.03.2020;504;6;1;202;2;0
Австрия;14.03.2020;655;6;1;151;0;0
Австрия;15.03.2020;860;6;1;205;0;0
Австрия;16.03.2020;1018;6;3;158;0;2
Австрия;17.03.2020;1332;1;3;314;-5;0
Австрия;18.03.2020;1646;9;4;314;8;1
Австрия;19.03.2020;2013;9;6;367;0;2
Австрия;20.03.2020;2388;9;6;375;0;0
Австрия;21.03.2020;2814;9;8;426;0;2
Австрия;22.03.2020;3582;9;16;768;0;8
Австрия;23.03.2020;4474;9;21;892;0;5
Австрия;24.03.2020;5283;9;28;809;0;7
Австрия;25.03.2020;5588;9;30;305;0;2
Австрия;26.03.2020;6909;112;49;1321;103;19
Австрия;27.03.2020;7657;225;58;748;113;9
Австрия;28.03.2020;8271;225;68;614;0;10
Австрия;29.03.2020;8788;479;86;517;254;18
Австрия;30.03.2020;9618;636;108;830;157;22
Австрия;31.03.2020;10180;1095;128;562;459;20
Австрия;01.04.2020;10711;1436;146;531;341;18
Австрия;02.04.2020;11129;1749;158;418;313;12
Австрия;03.04.2020;11524;2022;168;395;273;10
Австрия;04.04.2020;11781;2507;186;257;485;18
Австрия;05.04.2020;12051;2998;204;270;491;18
Австрия;06.04.2020;12297;3463;220;246;465;16
Австрия;07.04.2020;12639;4046;243;342;583;23
Австрия;08.04.2020;12942;4512;273;303;466;30
Австрия;09.04.2020;13244;5240;295;302;728;22
Австрия;10.04.2020;13555;6064;319;311;824;24
Австрия;11.04.2020;13806;6604;337;251;540;18
Австрия;12.04.2020;13945;6987;350;139;383;13
Австрия;13.04.2020;14041;7343;368;96;356;18
Австрия;14.04.2020;14226;7633;384;185;290;16
Австрия;15.04.2020;14336;8098;393;110;465;9
Австрия;16.04.2020;14476;8986;410;140;888;17
Австрия;17.04.2020;14595;9704;431;119;718;21
Австрия;18.04.2020;14671;10214;443;76;510;12
Австрия;19.04.2020;14749;10501;452;78;287;9
Австрия;20.04.2020;14795;10631;470;46;130;18
Австрия;21.04.2020;14873;10971;491;78;340;21
Австрия;22.04.2020;14925;11328;510;52;357;19
Австрия;23.04.2020;15002;11694;522;77;366;12
Австрия;24.04.2020;15071;11872;530;69;178;8
Австрия;25.04.2020;15148;12103;536;77;231;6
Австрия;26.04.2020;15225;12282;542;77;179;6
Австрия;27.04.2020;15274;12362;549;49;80;7
Австрия;28.04.2020;15357;12580;569;83;218;20
Австрия;29.04.2020;15402;12779;580;45;199;11
Австрия;30.04.2020;15452;12907;584;50;128;4
Австрия;01.05.2020;15531;13110;589;79;203;5
Австрия;02.05.2020;15558;13180;596;27;70;7
Австрия;03.05.2020;15597;13228;598;39;48;2
Австрия;04.05.2020;15621;13316;600;24;88;2
Австрия;05.05.2020;15650;13462;606;29;146;6
Австрия;06.05.2020;15684;13639;608;34;177;2
Австрия;07.05.2020;15752;13698;609;68;59;1
Австрия;08.05.2020;15774;13836;614;22;138;5
Австрия;09.05.2020;15833;13928;615;59;92;1
Австрия;10.05.2020;15871;13991;618;38;63;3
Австрия;11.05.2020;15882;14061;620;11;70;2
Австрия;12.05.2020;15961;14148;623;79;87;3
Австрия;13.05.2020;15997;14304;624;36;156;1
Австрия;14.05.2020;16058;14405;626;61;101;2
Австрия;15.05.2020;16109;14471;628;51;66;2
Австрия;16.05.2020;16201;14524;629;92;53;1
Австрия;17.05.2020;16242;14563;629;41;39;0
Австрия;18.05.2020;16269;14614;629;27;51;0
Австрия;19.05.2020;16321;14678;632;52;64;3
Австрия;20.05.2020;16353;14882;633;32;204;1
Австрия;21.05.2020;16404;14951;633;51;69;0
Австрия;22.05.2020;16436;15005;635;32;54;2
Австрия;23.05.2020;16486;15037;639;50;32;4
Австрия;24.05.2020;16503;15063;640;17;26;1
Австрия;25.05.2020;16539;15138;641;36;75;1
Австрия;26.05.2020;16557;15182;643;18;44;2
Австрия;27.05.2020;16591;15228;645;34;46;2
Австрия;28.05.2020;16628;15286;668;37;58;23
Австрия;29.05.2020;16655;15347;668;27;61;0
Австрия;30.05.2020;16685;15520;668;30;173;0
Австрия;31.05.2020;16731;15593;668;46;73;0
Австрия;01.06.2020;16733;15596;668;2;3;0
Австрия;02.06.2020;16759;15629;669;26;33;1
Австрия;03.06.2020;16771;15672;670;12;43;1
Австрия;04.06.2020;16805;15717;670;34;45;0
Австрия;05.06.2020;16843;15742;672;38;25;2
Австрия;06.06.2020;16898;15789;672;55;47;0
Австрия;07.06.2020;16902;15793;672;4;4;0
Австрия;08.06.2020;16968;15839;672;66;46;0
Австрия;09.06.2020;16979;15875;672;11;36;0
Австрия;10.06.2020;17005;15910;673;26;35;1
Австрия;11.06.2020;17034;15949;674;29;39;1
Австрия;12.06.2020;17064;15985;675;30;36;1
Австрия;13.06.2020;17078;16012;677;14;27;2
Австрия;14.06.2020;17109;16059;677;31;47;0
Австрия;15.06.2020;17135;16066;678;26;7;1
Австрия;16.06.2020;17189;16089;681;54;23;3
Австрия;17.06.2020;17203;16099;687;14;10;6
Австрия;18.06.2020;17223;16101;688;20;2;1
Австрия;19.06.2020;17271;16141;688;48;40;0
Австрия;20.06.2020;17323;16175;688;52;34;0
Австрия;21.06.2020;17341;16197;690;18;22;2
Австрия;22.06.2020;17380;16241;690;39;44;0
Австрия;23.06.2020;17408;16261;693;28;20;3
Австрия;24.06.2020;17449;16282;693;41;21;0
Австрия;25.06.2020;17477;16320;698;28;38;5
Австрия;26.06.2020;17522;16348;698;45;28;0
Австрия;27.06.2020;17580;16371;700;58;23;2
Австрия;28.06.2020;17654;16401;702;74;30;2
Австрия;29.06.2020;17723;16420;703;69;19;1
Австрия;30.06.2020;17766;16478;705;43;58;2
Австрия;01.07.2020;17873;16491;705;107;13;0
Австрия;02.07.2020;17941;16514;705;68;23;0
Австрия;03.07.2020;18050;16558;705;109;44;0
Австрия;04.07.2020;18165;16607;705;115;49;0
Австрия;05.07.2020;18280;16615;706;115;8;1
Австрия;06.07.2020;18365;16647;706;85;32;0
Австрия;07.07.2020;18421;16686;706;56;39;0
Австрия;08.07.2020;18513;16721;706;92;35;0
Австрия;09.07.2020;18615;16758;706;102;37;0
Австрия;10.07.2020;18709;16808;706;94;50;0
Австрия;11.07.2020;18783;16864;706;74;56;0
Австрия;12.07.2020;18897;16952;708;114;88;2
Австрия;13.07.2020;18948;17000;708;51;48;0
Австрия;14.07.2020;19021;17073;709;73;73;1
Австрия;15.07.2020;19154;17175;710;133;102;1
Австрия;16.07.2020;19270;17244;711;116;69;1
Австрия;17.07.2020;19439;17335;711;169;91;0
Австрия;18.07.2020;19573;17501;711;134;166;0
Австрия;19.07.2020;19655;17599;711;82;98;0
Австрия;20.07.2020;19743;17659;711;88;60;0
Австрия;21.07.2020;19827;17716;710;84;57;-1
Австрия;22.07.2020;19929;17849;711;102;133;1
Австрия;23.07.2020;20099;17943;711;170;94;0
Австрия;24.07.2020;20214;18042;711;115;99;0
Австрия;25.07.2020;20338;18124;712;124;82;1
Австрия;26.07.2020;20472;18209;712;134;85;0
Австрия;27.07.2020;20558;18246;713;86;37;1
Австрия;28.07.2020;20677;18379;713;119;133;0
Австрия;29.07.2020;20850;18528;716;173;149;3
Австрия;30.07.2020;20955;18628;718;105;100;2
Австрия;31.07.2020;21130;18758;718;175;130;0
Австрия;01.08.2020;21212;18911;718;82;153;0
Австрия;02.08.2020;21304;18984;718;92;73;0
Австрия;03.08.2020;21385;19063;718;81;79;0
Австрия;04.08.2020;21481;19336;719;96;273;1
Австрия;05.08.2020;21566;19464;719;85;128;0
Австрия;06.08.2020;21696;19596;719;130;132;0
Австрия;07.08.2020;21837;19690;720;141;94;1
Австрия;08.08.2020;21919;19812;721;82;122;1
Австрия;09.08.2020;22033;19923;721;114;111;0
Австрия;10.08.2020;22106;20010;723;73;87;2
Австрия;11.08.2020;22245;20123;723;139;113;0
Австрия;12.08.2020;22439;20268;724;194;145;1
Австрия;13.08.2020;22594;20346;725;155;78;1
Австрия;14.08.2020;22876;20499;725;282;153;0
Австрия;15.08.2020;23179;20627;728;303;128;3
Австрия;16.08.2020;23370;20681;728;191;54;0
Австрия;17.08.2020;23534;20765;729;164;84;1
Австрия;18.08.2020;23829;20870;729;295;105;0
Австрия;19.08.2020;24084;20958;729;255;88;0
Австрия;20.08.2020;24431;21093;729;347;135;0
Австрия;21.08.2020;24762;21260;730;331;167;1
Австрия;22.08.2020;25062;21406;732;300;146;2
Австрия;23.08.2020;25253;21558;732;191;152;0
Австрия;24.08.2020;25495;21657;733;242;99;1
Австрия;25.08.2020;25706;21888;733;211;231;0
Австрия;26.08.2020;26033;22145;733;327;257;0
Австрия;27.08.2020;26361;22317;733;328;172;0
Австрия;28.08.2020;26590;22594;733;229;277;0
Австрия;29.08.2020;26985;22866;733;395;272;0
Австрия;30.08.2020;27166;23070;733;181;204;0
Австрия;31.08.2020;27438;23226;733;272;156;0
Австрия;01.09.2020;27642;23565;734;204;339;1
Австрия;02.09.2020;27969;23820;734;327;255;0
Австрия;03.09.2020;28372;24171;735;403;351;1
Австрия;04.09.2020;28729;24513;735;357;342;0
Австрия;05.09.2020;29087;24828;735;358;315;0
Австрия;06.09.2020;29271;25043;736;184;215;1
Австрия;07.09.2020;29561;25300;746;290;257;10
Австрия;08.09.2020;30081;25629;747;520;329;1
Австрия;09.09.2020;30583;25764;747;502;135;0
Австрия;10.09.2020;31247;26043;748;664;279;1
Австрия;11.09.2020;31827;26257;750;580;214;2
Австрия;12.09.2020;32696;26579;754;869;322;4
Австрия;13.09.2020;33159;26760;756;463;181;2
Австрия;14.09.2020;33541;27010;757;382;250;1
Австрия;15.09.2020;34305;27354;757;764;344;0
Австрия;16.09.2020;35073;27655;758;768;301;1
Австрия;17.09.2020;35853;28044;758;780;389;0
Австрия;18.09.2020;36661;28451;763;808;407;5
Австрия;19.09.2020;37474;28961;765;813;510;2
Австрия;20.09.2020;38095;29229;766;621;268;1
Австрия;21.09.2020;38658;29516;767;563;287;1
Австрия;22.09.2020;39303;30312;771;645;796;4
Австрия;23.09.2020;39984;30949;777;681;637;6
Австрия;24.09.2020;40816;31661;783;832;712;6
Австрия;25.09.2020;41500;32301;786;684;640;3
Австрия;26.09.2020;42214;33154;787;714;853;1
Австрия;27.09.2020;42876;33589;787;662;435;0
Австрия;28.09.2020;43432;34052;790;556;463;3
Австрия;29.09.2020;44041;34916;796;609;864;6
Австрия;30.09.2020;44813;35644;799;772;728;3
Австрия;01.10.2020;45686;36476;802;873;832;3
Австрия;02.10.2020;46374;37186;803;688;710;1
Австрия;03.10.2020;47432;38045;809;1058;859;6
Австрия;04.10.2020;48146;38629;813;714;584;4
Австрия;05.10.2020;48896;39058;818;750;429;5
Австрия;06.10.2020;49819;39790;822;923;732;4
Австрия;07.10.2020;50848;40499;830;1029;709;8
Австрия;08.10.2020;52057;41289;838;1209;790;8
Австрия;09.10.2020;53188;42039;842;1131;750;4
Австрия;10.10.2020;54423;42829;852;1235;790;10
Австрия;11.10.2020;55319;43448;851;896;619;-1
Австрия;12.10.2020;56298;44065;855;979;617;4
Австрия;13.10.2020;57326;44949;861;1028;884;6
Австрия;14.10.2020;58672;45846;872;1346;897;11
Австрия;15.10.2020;60224;46798;877;1552;952;5
Австрия;16.10.2020;61387;47618;882;1163;820;5
Австрия;17.10.2020;63134;48771;889;1747;1153;7
Австрия;18.10.2020;64806;49561;893;1672;790;4
Австрия;19.10.2020;65927;50359;904;1121;798;11
Австрия;20.10.2020;67451;51407;914;1524;1048;10
Австрия;21.10.2020;69409;52617;925;1958;1210;11
Австрия;22.10.2020;71844;53970;941;2435;1353;16
Австрия;23.10.2020;74415;55195;954;2571;1225;13
Австрия;24.10.2020;78029;56791;965;3614;1596;11
Австрия;25.10.2020;80811;57858;979;2782;1067;14
Австрия;26.10.2020;83267;59036;992;2456;1178;13
Австрия;27.10.2020;86102;60308;1005;2835;1272;13
Австрия;28.10.2020;89496;61684;1027;3394;1376;22
Австрия;29.10.2020;93949;63366;1056;4453;1682;29
Австрия;30.10.2020;99576;64987;1082;5627;1621;26
Австрия;31.10.2020;104925;67226;1109;5349;2239;27
Австрия;01.11.2020;109881;69336;1130;4956;2110;21
Австрия;02.11.2020;114016;71691;1159;4135;2355;29
Австрия;03.11.2020;118198;74292;1192;4182;2601;33
Австрия;04.11.2020;125099;77036;1227;6901;2744;35
Австрия;05.11.2020;132515;80604;1268;7416;3568;41
Австрия;06.11.2020;138979;83707;1340;6464;3103;72
Австрия;07.11.2020;147220;88273;1377;8241;4566;37
Австрия;08.11.2020;153153;91719;1411;5933;3446;34
Австрия;09.11.2020;158746;94627;1454;5593;2908;43
Австрия;10.11.2020;164866;98663;1499;6120;4036;45
Австрия;11.11.2020;172380;103759;1564;7514;5096;65
Австрия;12.11.2020;181642;107875;1608;9262;4116;44
Австрия;13.11.2020;191228;112728;1661;9586;4853;53
Австрия;14.11.2020;198291;119415;1746;7063;6687;85
Австрия;15.11.2020;203956;125674;1829;5665;6259;83
Австрия;16.11.2020;208613;129671;1887;4657;3997;58
Австрия;17.11.2020;214597;136487;1945;5984;6816;58
Австрия;18.11.2020;221688;142738;2054;7091;6251;109
Австрия;19.11.2020;228683;149541;2116;6995;6803;62
Австрия;20.11.2020;235351;156483;2224;6668;6942;108
